query_num,operator,actual,rl_predicted,duck_predicted,rl_q_error,duck_q_error,trees,timestamp
947,HASH_JOIN,1235,515,4907,2.398058,3.973279,8124,2025-11-19T08:40:37.477360
947,HASH_JOIN,24817,10770,23067,2.304271,1.075866,8125,2025-11-19T08:40:37.501751
947,SEQ_SCAN,24817,29805,2880404,1.200991,116.065761,8126,2025-11-19T08:40:37.523949
947,FILTER,28,30,585,1.071429,20.892857,8127,2025-11-19T08:40:37.547449
947,SEQ_SCAN,28,30,585,1.071429,20.892857,8128,2025-11-19T08:40:37.571524
947,HASH_JOIN,1089,2645,3600,2.428834,3.305785,8129,2025-11-19T08:40:37.598340
947,SEQ_SCAN,17928,17966,18000,1.00212,1.004016,8130,2025-11-19T08:40:37.620801
947,FILTER,467,497,3600,1.06424,7.708779,8131,2025-11-19T08:40:37.645042
947,SEQ_SCAN,18000,18014,18000,1.000778,1.0,8132,2025-11-19T08:40:37.668357
947,HASH_GROUP_BY,201,224,530,1.114428,2.636816,8133,2025-11-19T08:40:37.692198
947,HASH_JOIN,267,157,540,1.700637,2.022472,8134,2025-11-19T08:40:37.718890
947,FILTER,467,497,3600,1.06424,7.708779,8135,2025-11-19T08:40:37.742768
947,SEQ_SCAN,18000,18014,18000,1.000778,1.0,8136,2025-11-19T08:40:37.767734
947,HASH_JOIN,5662,19891,2700,3.51307,2.097037,8137,2025-11-19T08:40:37.793319
947,SEQ_SCAN,17998,17966,18000,1.001781,1.000111,8138,2025-11-19T08:40:37.817564
947,HASH_JOIN,5662,614,2538,9.221498,2.23089,8139,2025-11-19T08:40:37.839849
947,HASH_JOIN,12774,13823,11544,1.08212,1.106549,8140,2025-11-19T08:40:37.864355
947,SEQ_SCAN,12774,16704,1441548,1.307656,112.850164,8141,2025-11-19T08:40:37.887788
947,FILTER,28,30,585,1.071429,20.892857,8142,2025-11-19T08:40:37.910428
947,SEQ_SCAN,28,30,585,1.071429,20.892857,8143,2025-11-19T08:40:37.933394
947,SEQ_SCAN,21901,3279,8334,6.67917,2.62791,8144,2025-11-19T08:40:37.956765
947,HASH_GROUP_BY,134,80,266,1.675,1.985075,8145,2025-11-19T08:40:37.985430
947,HASH_JOIN,153,50,269,3.06,1.75817,8146,2025-11-19T08:40:38.010183
947,FILTER,467,497,3600,1.06424,7.708779,8147,2025-11-19T08:40:38.034811
947,SEQ_SCAN,18000,18014,18000,1.000778,1.0,8148,2025-11-19T08:40:38.059540
947,HASH_JOIN,2761,12288,1347,4.450561,2.04974,8149,2025-11-19T08:40:38.085468
947,SEQ_SCAN,17995,17966,18000,1.001614,1.000278,8150,2025-11-19T08:40:38.110307
947,HASH_JOIN,2761,1391,1266,1.984903,2.180885,8151,2025-11-19T08:40:38.134642
947,HASH_JOIN,6160,6934,5761,1.125649,1.069259,8152,2025-11-19T08:40:38.159678
947,SEQ_SCAN,6160,8733,719384,1.417695,116.783117,8153,2025-11-19T08:40:38.186032
947,FILTER,28,30,585,1.071429,20.892857,8154,2025-11-19T08:40:38.211619
947,SEQ_SCAN,28,30,585,1.071429,20.892857,8155,2025-11-19T08:40:38.237253
947,SEQ_SCAN,21901,3279,8334,6.67917,2.62791,8156,2025-11-19T08:40:38.262742
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8157,2025-11-19T08:40:38.320054
1909,FILTER,28146,5278,115216,5.332702,4.093512,8158,2025-11-19T08:40:38.343333
1909,SEQ_SCAN,137254,189663,576080,1.38184,4.197182,8159,2025-11-19T08:40:38.367748
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8160,2025-11-19T08:40:38.391033
1909,FILTER,33830,5278,115216,6.409625,3.405735,8161,2025-11-19T08:40:38.417532
1909,SEQ_SCAN,137156,189663,576080,1.382827,4.200181,8162,2025-11-19T08:40:38.442505
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8163,2025-11-19T08:40:38.468348
1909,FILTER,28974,5278,115216,5.489579,3.976531,8164,2025-11-19T08:40:38.492586
1909,SEQ_SCAN,137943,189663,576080,1.374937,4.176218,8165,2025-11-19T08:40:38.517472
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8166,2025-11-19T08:40:38.540811
1909,FILTER,36436,5278,115216,6.903372,3.162147,8167,2025-11-19T08:40:38.564319
1909,SEQ_SCAN,136975,189663,576080,1.384654,4.205731,8168,2025-11-19T08:40:38.588346
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8169,2025-11-19T08:40:38.611402
1909,FILTER,37313,5278,115216,7.069534,3.087825,8170,2025-11-19T08:40:38.634294
1909,SEQ_SCAN,137564,189663,576080,1.378726,4.187724,8171,2025-11-19T08:40:38.657355
1909,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8172,2025-11-19T08:40:38.682475
1909,FILTER,36148,5278,115216,6.848806,3.187341,8173,2025-11-19T08:40:38.706975
1909,SEQ_SCAN,137781,189663,576080,1.376554,4.181128,8174,2025-11-19T08:40:38.734034
906,HASH_GROUP_BY,201,260,3855,1.293532,19.179104,8175,2025-11-19T08:40:38.768729
906,HASH_JOIN,3400,891,4232,3.815937,1.244706,8176,2025-11-19T08:40:38.792422
906,FILTER,3400,346,528555,9.82659,155.457353,8177,2025-11-19T08:40:38.817007
906,HASH_JOIN,41094,2740,2642775,14.99781,64.310483,8178,2025-11-19T08:40:38.840144
906,HASH_JOIN,41094,13146,2642775,3.12597,64.310483,8179,2025-11-19T08:40:38.867114
906,SEQ_SCAN,41094,56509,1441548,1.375116,35.079282,8180,2025-11-19T08:40:38.891734
906,HASH_JOIN,100000,470658,128869,4.70658,1.28869,8181,2025-11-19T08:40:38.914655
906,SEQ_SCAN,100000,8307,100000,12.03804,1.0,8182,2025-11-19T08:40:38.941607
906,SEQ_SCAN,50000,44662,50000,1.11952,1.0,8183,2025-11-19T08:40:38.964775
906,FILTER,91,103,585,1.131868,6.428571,8184,2025-11-19T08:40:38.988077
906,SEQ_SCAN,91,87,585,1.045977,6.428571,8185,2025-11-19T08:40:39.014727
451,HASH_GROUP_BY,63,90,255,1.428571,4.047619,8186,2025-11-19T08:40:39.045120
451,HASH_JOIN,682,1086,256,1.592375,2.664062,8187,2025-11-19T08:40:39.070757
451,HASH_JOIN,85645,102396,23067,1.195586,3.71288,8188,2025-11-19T08:40:39.093721
451,SEQ_SCAN,85645,88742,2880404,1.036161,33.631899,8189,2025-11-19T08:40:39.118792
451,FILTER,30,29,585,1.034483,19.5,8190,2025-11-19T08:40:39.143700
451,SEQ_SCAN,30,29,585,1.034483,19.5,8191,2025-11-19T08:40:39.167806
451,SEQ_SCAN,157,252,188,1.605096,1.197452,8192,2025-11-19T08:40:39.194340
22,HASH_GROUP_BY,35959,11137,2498798,3.228787,69.490197,8193,2025-11-19T08:40:39.289470
22,HASH_JOIN,2385000,1674327,2498799,1.424453,1.047714,8194,2025-11-19T08:40:39.312844
22,HASH_JOIN,2385000,720644,2348871,3.30954,1.015381,8195,2025-11-19T08:40:39.337548
22,SEQ_SCAN,2385000,117303656,11745000,49.183923,4.924528,8196,2025-11-19T08:40:39.360880
22,FILTER,365,361,14609,1.01108,40.024658,8197,2025-11-19T08:40:39.383925
22,SEQ_SCAN,365,365,14609,1.0,40.024658,8198,2025-11-19T08:40:39.407031
22,SEQ_SCAN,18000,17796,18000,1.011463,1.0,8199,2025-11-19T08:40:39.432687
1518,PERFECT_HASH_GROUP_BY,707,411,1729,1.720195,2.445545,8200,2025-11-19T08:40:39.475518
1518,PERFECT_HASH_GROUP_BY,699,238,1041,2.936975,1.48927,8201,2025-11-19T08:40:39.501093
1518,HASH_JOIN,8283,9214,1079,1.112399,7.676552,8202,2025-11-19T08:40:39.525472
1518,SEQ_SCAN,18225,4568,8334,3.989711,2.186825,8203,2025-11-19T08:40:39.547271
1518,HASH_JOIN,23079,16966,4907,1.360309,4.703281,8204,2025-11-19T08:40:39.571691
1518,HASH_JOIN,26288,33645,23067,1.279862,1.139637,8205,2025-11-19T08:40:39.594725
1518,SEQ_SCAN,26288,31098,2880404,1.182973,109.571059,8206,2025-11-19T08:40:39.618452
1518,FILTER,31,28,585,1.107143,18.870968,8207,2025-11-19T08:40:39.642467
1518,SEQ_SCAN,31,29,585,1.068966,18.870968,8208,2025-11-19T08:40:39.665891
1518,HASH_JOIN,15778,12511,3600,1.26113,4.382778,8209,2025-11-19T08:40:39.688482
1518,SEQ_SCAN,17962,23031,18000,1.282207,1.002116,8210,2025-11-19T08:40:39.714996
1518,SEQ_SCAN,1807,1701,1637,1.062316,1.103849,8211,2025-11-19T08:40:39.738432
1518,PERFECT_HASH_GROUP_BY,680,211,530,3.222749,1.283019,8212,2025-11-19T08:40:39.764048
1518,HASH_JOIN,4439,5124,540,1.154314,8.22037,8213,2025-11-19T08:40:39.790837
1518,HASH_JOIN,5016,1927,2700,2.60301,1.857778,8214,2025-11-19T08:40:39.817295
1518,SEQ_SCAN,17960,23031,18000,1.28235,1.002227,8215,2025-11-19T08:40:39.845669
1518,HASH_JOIN,5028,6100,2538,1.213206,1.981087,8216,2025-11-19T08:40:39.871613
1518,HASH_JOIN,13986,15637,11544,1.118047,1.211538,8217,2025-11-19T08:40:39.895369
1518,SEQ_SCAN,13986,15419,1441548,1.10246,103.070785,8218,2025-11-19T08:40:39.919713
1518,FILTER,31,28,585,1.107143,18.870968,8219,2025-11-19T08:40:39.943502
1518,SEQ_SCAN,31,29,585,1.068966,18.870968,8220,2025-11-19T08:40:39.968559
1518,SEQ_SCAN,18246,4568,8334,3.994308,2.189345,8221,2025-11-19T08:40:39.993992
1518,SEQ_SCAN,1807,1701,1637,1.062316,1.103849,8222,2025-11-19T08:40:40.017679
1518,PERFECT_HASH_GROUP_BY,616,113,266,5.451327,2.315789,8223,2025-11-19T08:40:40.042140
1518,HASH_JOIN,2272,4845,269,2.132482,8.446097,8224,2025-11-19T08:40:40.065710
1518,SEQ_SCAN,1807,1701,1637,1.062316,1.103849,8225,2025-11-19T08:40:40.088743
1518,HASH_JOIN,2576,1893,1347,1.360803,1.912398,8226,2025-11-19T08:40:40.113147
1518,SEQ_SCAN,17986,23031,18000,1.280496,1.000778,8227,2025-11-19T08:40:40.138107
1518,HASH_JOIN,2576,1534,1266,1.67927,2.034755,8228,2025-11-19T08:40:40.162792
1518,HASH_JOIN,6670,8671,5761,1.3,1.157785,8229,2025-11-19T08:40:40.186577
1518,SEQ_SCAN,6670,8319,719384,1.247226,107.853673,8230,2025-11-19T08:40:40.213804
1518,FILTER,31,28,585,1.107143,18.870968,8231,2025-11-19T08:40:40.238499
1518,SEQ_SCAN,31,29,585,1.068966,18.870968,8232,2025-11-19T08:40:40.264199
1518,SEQ_SCAN,18246,4568,8334,3.994308,2.189345,8233,2025-11-19T08:40:40.287749
1845,FILTER,1053,857,9940,1.228705,9.439696,8234,2025-11-19T08:40:40.326181
1845,PERFECT_HASH_GROUP_BY,1123,1256,9940,1.118433,8.851291,8235,2025-11-19T08:40:40.351149
1845,HASH_JOIN,37483,72025,122563,1.921538,3.269829,8236,2025-11-19T08:40:40.377398
1845,HASH_JOIN,37483,36325,122563,1.031879,3.269829,8237,2025-11-19T08:40:40.401154
1845,HASH_JOIN,536986,291488,576049,1.842223,1.072745,8238,2025-11-19T08:40:40.428213
1845,SEQ_SCAN,536986,641313,2880404,1.194283,5.364021,8239,2025-11-19T08:40:40.455327
1845,FILTER,364,89,14609,4.089888,40.134615,8240,2025-11-19T08:40:40.479049
1845,SEQ_SCAN,365,403,14609,1.10411,40.024658,8241,2025-11-19T08:40:40.505469
1845,FILTER,934,1309,3600,1.401499,3.85439,8242,2025-11-19T08:40:40.531231
1845,SEQ_SCAN,18000,21791,18000,1.210611,1.0,8243,2025-11-19T08:40:40.555749
1845,SEQ_SCAN,10,10,12,1.0,1.2,8244,2025-11-19T08:40:40.579058
705,HASH_GROUP_BY,1485,1111,30580,1.336634,20.592593,8245,2025-11-19T08:40:40.611315
705,HASH_JOIN,2116,5332,30610,2.519849,14.465974,8246,2025-11-19T08:40:40.636794
705,HASH_JOIN,6919,8459,143868,1.222576,20.793178,8247,2025-11-19T08:40:40.662780
705,SEQ_SCAN,6919,6941,719384,1.00318,103.97225,8248,2025-11-19T08:40:40.687674
705,FILTER,31,51,14609,1.645161,471.258065,8249,2025-11-19T08:40:40.711372
705,SEQ_SCAN,31,55,14609,1.774194,471.258065,8250,2025-11-19T08:40:40.736697
705,FILTER,5386,4134,3600,1.302854,1.496111,8251,2025-11-19T08:40:40.762765
705,SEQ_SCAN,18000,17044,18000,1.05609,1.0,8252,2025-11-19T08:40:40.787733
328,HASH_GROUP_BY,5080,5380,759938,1.059055,149.594094,8253,2025-11-19T08:40:40.834776
328,HASH_JOIN,298671,799195,759939,2.675837,2.544402,8254,2025-11-19T08:40:40.861603
328,HASH_JOIN,298671,263106,576049,1.135174,1.928708,8255,2025-11-19T08:40:40.886256
328,SEQ_SCAN,298671,298288,2880404,1.001284,9.64407,8256,2025-11-19T08:40:40.912889
328,FILTER,274,805,73049,2.937956,266.60219,8257,2025-11-19T08:40:40.937845
328,SEQ_SCAN,1827,1865,73049,1.020799,39.983032,8258,2025-11-19T08:40:40.961988
328,SEQ_SCAN,50000,50236,50000,1.00472,1.0,8259,2025-11-19T08:40:40.985218
328,HASH_GROUP_BY,3097,2584,189794,1.198529,61.283177,8260,2025-11-19T08:40:41.009732
328,HASH_JOIN,79621,94545,189795,1.187438,2.38373,8261,2025-11-19T08:40:41.034217
328,HASH_JOIN,79621,125640,143868,1.577976,1.80691,8262,2025-11-19T08:40:41.057282
328,SEQ_SCAN,79621,77334,719384,1.029573,9.035104,8263,2025-11-19T08:40:41.081373
328,FILTER,274,805,73049,2.937956,266.60219,8264,2025-11-19T08:40:41.107190
328,SEQ_SCAN,1827,1865,73049,1.020799,39.983032,8265,2025-11-19T08:40:41.131834
328,SEQ_SCAN,50000,50236,50000,1.00472,1.0,8266,2025-11-19T08:40:41.158437
328,FILTER,47,14,18446744073709551615,3.357143,3.9248391646190534e+17,8267,2025-11-19T08:40:41.185639
328,HASH_JOIN,367,3,18446744073709551615,122.333333,5.0263607830271256e+16,8268,2025-11-19T08:40:41.211424
328,HASH_JOIN,760,6862,13838934489,9.028947,18209124.327632,8269,2025-11-19T08:40:41.236543
328,HASH_JOIN,832,3010,72478227,3.617788,87113.253606,8270,2025-11-19T08:40:41.262185
328,FILTER,1635,1705,759938,1.042813,464.793884,8271,2025-11-19T08:40:41.287190
328,FILTER,911,1066,189794,1.170143,208.335895,8272,2025-11-19T08:40:41.311275
328,FILTER,1647,1705,759938,1.035216,461.407407,8273,2025-11-19T08:40:41.337647
328,HASH_JOIN,677,765,3456264501,1.129985,5105265.141802,8274,2025-11-19T08:40:41.363444
328,HASH_JOIN,685,997,18101388,1.455474,26425.383942,8275,2025-11-19T08:40:41.388137
328,FILTER,925,1066,189794,1.152432,205.182703,8276,2025-11-19T08:40:41.413970
328,FILTER,1261,1066,189794,1.182927,150.510706,8277,2025-11-19T08:40:41.438087
328,FILTER,1798,1705,759938,1.054545,422.657397,8278,2025-11-19T08:40:41.462722
391,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,8279,2025-11-19T08:40:41.503389
391,HASH_JOIN,54,11,595,4.909091,11.018519,8280,2025-11-19T08:40:41.527587
391,FILTER,61,42,14609,1.452381,239.491803,8281,2025-11-19T08:40:41.551696
391,SEQ_SCAN,61,52,14609,1.173077,239.491803,8282,2025-11-19T08:40:41.575896
391,HASH_JOIN,2047,3026,2977,1.478261,1.454323,8283,2025-11-19T08:40:41.602036
391,HASH_JOIN,5312,4304,17272,1.234201,3.251506,8284,2025-11-19T08:40:41.625553
391,SEQ_SCAN,228458,277407,719384,1.214258,3.148868,8285,2025-11-19T08:40:41.650709
391,SEQ_SCAN,1200,700,910,1.714286,1.318681,8286,2025-11-19T08:40:41.675699
391,SEQ_SCAN,4,4,5,1.0,1.25,8287,2025-11-19T08:40:41.699405
517,HASH_GROUP_BY,35959,24506,2498798,1.467355,69.490197,8288,2025-11-19T08:40:41.785407
517,HASH_JOIN,2385000,5530914,2498799,2.319042,1.047714,8289,2025-11-19T08:40:41.809497
517,HASH_JOIN,2385000,1636498,2348871,1.45738,1.015381,8290,2025-11-19T08:40:41.834938
517,SEQ_SCAN,2385000,15356750,11745000,6.438889,4.924528,8291,2025-11-19T08:40:41.860124
517,FILTER,365,359,14609,1.016713,40.024658,8292,2025-11-19T08:40:41.884686
517,SEQ_SCAN,365,372,14609,1.019178,40.024658,8293,2025-11-19T08:40:41.909131
517,SEQ_SCAN,18000,17578,18000,1.024007,1.0,8294,2025-11-19T08:40:41.933321
883,HASH_GROUP_BY,0,1,9,1.0,9.0,8295,2025-11-19T08:40:41.970545
883,HASH_JOIN,0,14,10,14.0,10.0,8296,2025-11-19T08:40:41.995287
883,HASH_JOIN,0,3,10,3.0,10.0,8297,2025-11-19T08:40:42.021188
883,SEQ_SCAN,4664,6083,8334,1.304245,1.786878,8298,2025-11-19T08:40:42.048758
883,HASH_JOIN,14,25,50,1.785714,3.571429,8299,2025-11-19T08:40:42.074193
883,SEQ_SCAN,1200,1280,1440,1.066667,1.2,8300,2025-11-19T08:40:42.097754
883,HASH_JOIN,107,10,253,10.7,2.364486,8301,2025-11-19T08:40:42.123986
883,FILTER,109552,308887,1920800,2.819547,17.533226,8302,2025-11-19T08:40:42.147828
883,SEQ_SCAN,1917170,69405,1920800,27.622938,1.001893,8303,2025-11-19T08:40:42.172799
883,HASH_JOIN,1928,3318,1265,1.720954,1.524111,8304,2025-11-19T08:40:42.196368
883,SEQ_SCAN,99913,108619,100000,1.087136,1.000871,8305,2025-11-19T08:40:42.220795
883,HASH_JOIN,1974,2841,1153,1.43921,1.712056,8306,2025-11-19T08:40:42.247757
883,SEQ_SCAN,1974,2078,144067,1.052685,72.98227,8307,2025-11-19T08:40:42.273787
883,FILTER,30,28,585,1.071429,19.5,8308,2025-11-19T08:40:42.298101
883,SEQ_SCAN,30,29,585,1.034483,19.5,8309,2025-11-19T08:40:42.321415
883,SEQ_SCAN,6,5,6,1.2,1.0,8310,2025-11-19T08:40:42.345830
34,HASH_JOIN,470,350,1091,1.342857,2.321277,8311,2025-11-19T08:40:42.385791
34,SEQ_SCAN,99318,90651,100000,1.095608,1.006867,8312,2025-11-19T08:40:42.410775
34,FILTER,470,482,767,1.025532,1.631915,8313,2025-11-19T08:40:42.436805
34,HASH_GROUP_BY,5061,3561,3839,1.42123,1.318312,8314,2025-11-19T08:40:42.463258
34,HASH_JOIN,52695,26493,3840,1.989016,13.722656,8315,2025-11-19T08:40:42.486485
34,HASH_JOIN,229681,295851,19202,1.288095,11.961306,8316,2025-11-19T08:40:42.510399
34,HASH_JOIN,229681,487756,115216,2.123624,1.993482,8317,2025-11-19T08:40:42.534546
34,SEQ_SCAN,995929,860495,2880404,1.157391,2.892178,8318,2025-11-19T08:40:42.559717
34,FILTER,1040,553,288,1.880651,3.611111,8319,2025-11-19T08:40:42.586253
34,SEQ_SCAN,4800,4681,1440,1.025422,3.333333,8320,2025-11-19T08:40:42.612371
34,FILTER,10,11,2,1.1,5.0,8321,2025-11-19T08:40:42.638965
34,FILTER,12,11,2,1.090909,6.0,8322,2025-11-19T08:40:42.663099
34,HASH_JOIN,12,13,12,1.083333,1.0,8323,2025-11-19T08:40:42.687791
34,SEQ_SCAN,12,11,12,1.090909,1.0,8324,2025-11-19T08:40:42.714231
34,FILTER,251,303,14609,1.207171,58.203187,8325,2025-11-19T08:40:42.739974
34,SEQ_SCAN,252,257,14609,1.019841,57.972222,8326,2025-11-19T08:40:42.763941
400,FILTER,75699,75752,819530,1.0007,10.826167,8327,2025-11-19T08:40:42.905045
400,HASH_GROUP_BY,190581,204419,4097652,1.07261,21.500842,8328,2025-11-19T08:40:42.928160
400,HASH_JOIN,2685933,3462180,4097652,1.289005,1.525597,8329,2025-11-19T08:40:42.952601
400,HASH_JOIN,2685933,1376242,2880404,1.951643,1.072404,8330,2025-11-19T08:40:42.977189
400,SEQ_SCAN,2685933,2635202,2880404,1.019251,1.072404,8331,2025-11-19T08:40:43.002276
400,SEQ_SCAN,1827,2228,73049,1.219485,39.983032,8332,2025-11-19T08:40:43.026013
400,SEQ_SCAN,100000,101190,100000,1.0119,1.0,8333,2025-11-19T08:40:43.049427
400,FILTER,53677,55488,410148,1.033739,7.641038,8334,2025-11-19T08:40:43.076948
400,HASH_GROUP_BY,136978,157717,2050741,1.151404,14.971317,8335,2025-11-19T08:40:43.102013
400,HASH_JOIN,1430861,1677807,2050741,1.172586,1.433222,8336,2025-11-19T08:40:43.125850
400,HASH_JOIN,1430861,2158336,1441548,1.508418,1.007469,8337,2025-11-19T08:40:43.149212
400,SEQ_SCAN,1430861,1394335,1441548,1.026196,1.007469,8338,2025-11-19T08:40:43.173941
400,SEQ_SCAN,1834,2228,73049,1.214831,39.830425,8339,2025-11-19T08:40:43.198444
400,SEQ_SCAN,100000,101190,100000,1.0119,1.0,8340,2025-11-19T08:40:43.224019
400,FILTER,22347,21254,204678,1.051426,9.159082,8341,2025-11-19T08:40:43.251455
400,HASH_GROUP_BY,56649,55452,1023393,1.021586,18.065509,8342,2025-11-19T08:40:43.279601
400,HASH_JOIN,719122,758096,1023393,1.054197,1.423115,8343,2025-11-19T08:40:43.302906
400,HASH_JOIN,719122,448078,719384,1.604904,1.000364,8344,2025-11-19T08:40:43.328122
400,SEQ_SCAN,719122,712070,719384,1.009904,1.000364,8345,2025-11-19T08:40:43.354345
400,SEQ_SCAN,1827,2228,73049,1.219485,39.983032,8346,2025-11-19T08:40:43.413024
400,SEQ_SCAN,99999,101190,100000,1.01191,1.00001,8347,2025-11-19T08:40:43.450164
400,FILTER,7,9,18446744073709551615,1.285714,2.6352491533870787e+18,8348,2025-11-19T08:40:43.473791
400,HASH_JOIN,16,1,18446744073709551615,16.0,1.152921504606847e+18,8349,2025-11-19T08:40:43.499929
400,HASH_JOIN,134,353,6093166573,2.634328,45471392.335821,8350,2025-11-19T08:40:43.522811
400,HASH_JOIN,10239,7599,29268175,1.347414,2858.499365,8351,2025-11-19T08:40:43.546974
400,FILTER,37708,23220,1434356,1.623945,38.038506,8352,2025-11-19T08:40:43.569757
400,FILTER,27379,23220,1434356,1.179113,52.388911,8353,2025-11-19T08:40:43.593655
400,HASH_JOIN,1227,3339,29268175,2.721271,23853.443358,8354,2025-11-19T08:40:43.620673
400,FILTER,11091,22523,1434356,2.030746,129.32612,8355,2025-11-19T08:40:43.647620
400,FILTER,11256,23220,1434356,2.0629,127.430348,8356,2025-11-19T08:40:43.671525
400,HASH_JOIN,10028,6820,29268175,1.470381,2918.645293,8357,2025-11-19T08:40:43.695243
400,FILTER,37991,22523,1434356,1.686765,37.755153,8358,2025-11-19T08:40:43.722636
400,FILTER,26298,22523,1434356,1.167606,54.542399,8359,2025-11-19T08:40:43.749324
1960,HASH_JOIN,4481,4088,19422,1.096135,4.3343,8360,2025-11-19T08:40:43.796529
1960,SEQ_SCAN,99965,97426,100000,1.026061,1.00035,8361,2025-11-19T08:40:43.819416
1960,HASH_GROUP_BY,4791,25344,13653,5.289919,2.849718,8362,2025-11-19T08:40:43.844490
1960,HASH_JOIN,47914,127983,13716,2.671098,3.493293,8363,2025-11-19T08:40:43.869827
1960,HASH_JOIN,192205,74471,68583,2.580938,2.802517,8364,2025-11-19T08:40:43.892407
1960,HASH_JOIN,230866,217078,411503,1.063516,1.782432,8365,2025-11-19T08:40:43.915793
1960,SEQ_SCAN,1582139,1271058,2880404,1.244742,1.820576,8366,2025-11-19T08:40:43.939783
1960,FILTER,157,560,10436,3.566879,66.471338,8367,2025-11-19T08:40:43.967365
1960,SEQ_SCAN,157,240,10436,1.528662,66.471338,8368,2025-11-19T08:40:43.994355
1960,FILTER,9,58,2,6.444444,4.5,8369,2025-11-19T08:40:44.019894
1960,SEQ_SCAN,11,36,2,3.272727,5.5,8370,2025-11-19T08:40:44.046011
1960,FILTER,1800,1032,1440,1.744186,1.25,8371,2025-11-19T08:40:44.072521
1960,SEQ_SCAN,7200,6771,7200,1.063358,1.0,8372,2025-11-19T08:40:44.096613
669,HASH_GROUP_BY,1735,1734,287400,1.000577,165.648415,8373,2025-11-19T08:40:44.158565
669,HASH_JOIN,56927,23471,144067,2.425419,2.530732,8374,2025-11-19T08:40:44.183478
669,SEQ_SCAN,57429,60300,144067,1.049992,2.508611,8375,2025-11-19T08:40:44.207162
669,HASH_JOIN,56927,20129,27892,2.828109,2.040979,8376,2025-11-19T08:40:44.234165
669,HASH_JOIN,56927,15723,139468,3.620619,2.449945,8377,2025-11-19T08:40:44.258639
669,SEQ_SCAN,571607,487335,1441548,1.172924,2.521922,8378,2025-11-19T08:40:44.283929
669,SEQ_SCAN,1786,1737,1637,1.02821,1.09102,8379,2025-11-19T08:40:44.306900
669,FILTER,730,13915,73049,19.061644,100.067123,8380,2025-11-19T08:40:44.330701
669,SEQ_SCAN,73049,70703,73049,1.033181,1.0,8381,2025-11-19T08:40:44.358087
669,HASH_JOIN,109171,302653,287867,2.772284,2.636845,8382,2025-11-19T08:40:44.385387
669,SEQ_SCAN,287612,298538,287867,1.037989,1.000887,8383,2025-11-19T08:40:44.408408
669,HASH_JOIN,109171,272686,55732,2.497788,1.958857,8384,2025-11-19T08:40:44.431976
669,HASH_JOIN,109171,91996,278677,1.186693,2.552665,8385,2025-11-19T08:40:44.455714
669,SEQ_SCAN,1095342,1403507,2880404,1.281341,2.629685,8386,2025-11-19T08:40:44.481267
669,SEQ_SCAN,1786,1737,1637,1.02821,1.09102,8387,2025-11-19T08:40:44.505712
669,FILTER,730,13915,73049,19.061644,100.067123,8388,2025-11-19T08:40:44.531060
669,SEQ_SCAN,73049,70703,73049,1.033181,1.0,8389,2025-11-19T08:40:44.558500
669,HASH_JOIN,28558,77099,71654,2.699734,2.509069,8390,2025-11-19T08:40:44.581889
669,SEQ_SCAN,71603,84346,71654,1.177967,1.000712,8391,2025-11-19T08:40:44.606269
669,HASH_JOIN,28558,15406,13919,1.853693,2.051728,8392,2025-11-19T08:40:44.633265
669,HASH_JOIN,28558,15376,69599,1.85731,2.43711,8393,2025-11-19T08:40:44.660165
669,SEQ_SCAN,289313,214927,719384,1.346099,2.486525,8394,2025-11-19T08:40:44.686708
669,SEQ_SCAN,1786,1737,1637,1.02821,1.09102,8395,2025-11-19T08:40:44.712997
669,FILTER,730,13915,73049,19.061644,100.067123,8396,2025-11-19T08:40:44.737467
669,SEQ_SCAN,73049,70703,73049,1.033181,1.0,8397,2025-11-19T08:40:44.763031
669,FILTER,155,185,42020,1.193548,271.096774,8398,2025-11-19T08:40:44.788091
669,HASH_JOIN,577,573,42020,1.006981,72.824957,8399,2025-11-19T08:40:44.818434
669,FILTER,884,737,287400,1.199457,325.113122,8400,2025-11-19T08:40:44.850925
669,FILTER,851,737,287400,1.154681,337.720329,8401,2025-11-19T08:40:44.878704
1599,HASH_GROUP_BY,204,240,3855,1.176471,18.897059,8402,2025-11-19T08:40:44.913747
1599,HASH_JOIN,3241,3442,4232,1.062018,1.30577,8403,2025-11-19T08:40:44.938237
1599,FILTER,3241,75944,528555,23.432274,163.083925,8404,2025-11-19T08:40:44.962557
1599,HASH_JOIN,41598,436188,2642775,10.485793,63.5313,8405,2025-11-19T08:40:44.988421
1599,HASH_JOIN,41598,588055,2642775,14.136617,63.5313,8406,2025-11-19T08:40:45.013772
1599,SEQ_SCAN,41598,55161,1441548,1.326049,34.654262,8407,2025-11-19T08:40:45.038662
1599,HASH_JOIN,100000,61457,128869,1.627154,1.28869,8408,2025-11-19T08:40:45.063391
1599,SEQ_SCAN,100000,14363,100000,6.962334,1.0,8409,2025-11-19T08:40:45.088864
