query_num,operator,actual,rl_predicted,duck_predicted,rl_q_error,duck_q_error,trees,timestamp
533,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:51:44.898717
533,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:51:44.898723
534,FILTER,6250,3368,20011,1.855701,3.20176,2000,2025-12-12T23:51:44.913754
534,HASH_GROUP_BY,90000,80514,20011,1.117818,4.497526,2000,2025-12-12T23:51:44.913811
534,HASH_JOIN,360000,356659,20012,1.009367,17.989206,2000,2025-12-12T23:51:44.913823
534,HASH_JOIN,360000,356659,18811,1.009367,19.137739,2000,2025-12-12T23:51:44.913831
534,HASH_JOIN,360000,356659,18811,1.009367,19.137739,2000,2025-12-12T23:51:44.913839
534,SEQ_SCAN,360000,348684,11745000,1.032453,32.625,2000,2025-12-12T23:51:44.913847
534,FILTER,59,44,585,1.340909,9.915254,2000,2025-12-12T23:51:44.913854
534,SEQ_SCAN,365,454,585,1.243836,1.60274,2000,2025-12-12T23:51:44.913862
534,SEQ_SCAN,5,4,5,1.25,1.0,2000,2025-12-12T23:51:44.913869
534,SEQ_SCAN,18000,16732,18000,1.075783,1.0,2000,2025-12-12T23:51:44.913876
534,HASH_JOIN,243,648,957990,2.666667,3942.345679,2000,2025-12-12T23:51:44.913883
534,FILTER,3080,3368,20011,1.093506,6.497078,2000,2025-12-12T23:51:44.913890
534,FILTER,3170,3368,20011,1.062461,6.312618,2000,2025-12-12T23:51:44.913897
535,HASH_GROUP_BY,533,543,41298,1.018762,77.482176,2000,2025-12-12T23:51:44.921827
535,HASH_JOIN,1681,272368,61339,162.027365,36.48959,2000,2025-12-12T23:51:44.921863
535,HASH_JOIN,1681,272368,61339,162.027365,36.48959,2000,2025-12-12T23:51:44.921872
535,HASH_JOIN,27692,272368,288293,9.83562,10.410696,2000,2025-12-12T23:51:44.921879
535,HASH_JOIN,27692,37344,1441548,1.348548,52.056478,2000,2025-12-12T23:51:44.921887
535,SEQ_SCAN,27692,28754,1441548,1.03835,52.056478,2000,2025-12-12T23:51:44.921894
535,SEQ_SCAN,144067,151365,144067,1.050657,1.0,2000,2025-12-12T23:51:44.921901
535,FILTER,61,342,14609,5.606557,239.491803,2000,2025-12-12T23:51:44.921908
535,SEQ_SCAN,61,32,14609,1.90625,239.491803,2000,2025-12-12T23:51:44.921916
535,SEQ_SCAN,1104,1084,3600,1.01845,3.26087,2000,2025-12-12T23:51:44.921923
535,SEQ_SCAN,5,4,5,1.25,1.0,2000,2025-12-12T23:51:44.921930
536,FILTER,0,1253,3600,1253.0,3600.0,2000,2025-12-12T23:51:44.928863
536,SEQ_SCAN,185,246,3600,1.32973,19.459459,2000,2025-12-12T23:51:44.928902
537,HASH_GROUP_BY,10,16,255,1.6,25.5,2000,2025-12-12T23:51:44.933953
537,HASH_JOIN,1716,86213,256,50.240676,6.703125,2000,2025-12-12T23:51:44.933989
537,HASH_JOIN,93568,86213,23067,1.085312,4.056358,2000,2025-12-12T23:51:44.934000
537,SEQ_SCAN,93568,90007,2880404,1.039564,30.784071,2000,2025-12-12T23:51:44.934009
537,FILTER,31,34,585,1.096774,18.870968,2000,2025-12-12T23:51:44.934017
537,SEQ_SCAN,31,31,585,1.0,18.870968,2000,2025-12-12T23:51:44.934025
537,SEQ_SCAN,321,275,188,1.167273,1.707447,2000,2025-12-12T23:51:44.934032
538,HASH_GROUP_BY,6,6,3336,1.0,556.0,2000,2025-12-12T23:51:44.944884
538,HASH_JOIN,531284,86213,3844,6.162458,138.211238,2000,2025-12-12T23:51:44.944937
538,HASH_JOIN,531284,86213,23067,6.162458,23.032211,2000,2025-12-12T23:51:44.944951
538,SEQ_SCAN,531284,571786,2880404,1.076234,5.42159,2000,2025-12-12T23:51:44.944961
538,FILTER,365,34,585,10.735294,1.60274,2000,2025-12-12T23:51:44.944970
538,SEQ_SCAN,365,360,585,1.013889,1.60274,2000,2025-12-12T23:51:44.944978
538,SEQ_SCAN,10,10,2,1.0,5.0,2000,2025-12-12T23:51:44.944986
539,HASH_JOIN,0,43898,139842,43898.0,139842.0,2000,2025-12-12T23:51:44.950734
539,HASH_JOIN,0,43898,139842,43898.0,139842.0,2000,2025-12-12T23:51:44.950799
539,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:51:44.950815
539,PERFECT_HASH_GROUP_BY,0,1,6,1.0,6.0,2000,2025-12-12T23:51:44.950824
539,SEQ_SCAN,0,1,480068,1.0,480068.0,2000,2025-12-12T23:51:44.950833
539,HASH_JOIN,0,308,139842,308.0,139842.0,2000,2025-12-12T23:51:44.950841
539,FILTER,0,92,916,92.0,916.0,2000,2025-12-12T23:51:44.950849
539,NESTED_LOOP_JOIN,0,44,4584,44.0,4584.0,2000,2025-12-12T23:51:44.950856
539,HASH_GROUP_BY,0,1,15137,1.0,15137.0,2000,2025-12-12T23:51:44.950863
539,SEQ_SCAN,0,1,480068,1.0,480068.0,2000,2025-12-12T23:51:44.950870
539,FILTER,0,92,916,92.0,916.0,2000,2025-12-12T23:51:44.950877
539,NESTED_LOOP_JOIN,0,44,4584,44.0,4584.0,2000,2025-12-12T23:51:44.950893
539,HASH_GROUP_BY,0,1,15137,1.0,15137.0,2000,2025-12-12T23:51:44.950901
539,SEQ_SCAN,0,1,480068,1.0,480068.0,2000,2025-12-12T23:51:44.950907
539,SEQ_SCAN,18000,18932,18000,1.051778,1.0,2000,2025-12-12T23:51:44.950914
539,SEQ_SCAN,18000,18932,18000,1.051778,1.0,2000,2025-12-12T23:51:44.950921
540,HASH_GROUP_BY,24,19513,2246,813.041667,93.583333,2000,2025-12-12T23:51:44.959905
540,FILTER,24,34,2247,1.416667,93.625,2000,2025-12-12T23:51:44.959943
540,HASH_JOIN,21720,11036,11235,1.968104,1.933244,2000,2025-12-12T23:51:44.959952
540,HASH_JOIN,21720,10817,11235,2.00795,1.933244,2000,2025-12-12T23:51:44.959960
540,HASH_JOIN,21720,17945,11235,1.210365,1.933244,2000,2025-12-12T23:51:44.959968
540,SEQ_SCAN,49992,8118,50000,6.158167,1.00016,2000,2025-12-12T23:51:44.959975
540,HASH_JOIN,21720,17945,8718,1.210365,2.491397,2000,2025-12-12T23:51:44.959982
540,SEQ_SCAN,99722,96019,100000,1.038565,1.002788,2000,2025-12-12T23:51:44.959989
540,HASH_JOIN,21723,17945,6128,1.210532,3.544876,2000,2025-12-12T23:51:44.959996
540,SEQ_SCAN,17999,17912,18000,1.004857,1.000056,2000,2025-12-12T23:51:44.960002
540,HASH_JOIN,21723,17945,5761,1.210532,3.7707,2000,2025-12-12T23:51:44.960009
540,SEQ_SCAN,21723,20191,719384,1.075875,33.116236,2000,2025-12-12T23:51:44.960016
540,FILTER,91,34,585,2.676471,6.428571,2000,2025-12-12T23:51:44.960023
540,SEQ_SCAN,91,96,585,1.054945,6.428571,2000,2025-12-12T23:51:44.960030
540,FILTER,10,34,3600,3.4,360.0,2000,2025-12-12T23:51:44.960037
540,HASH_JOIN,18000,27779,18000,1.543278,1.0,2000,2025-12-12T23:51:44.960043
540,SEQ_SCAN,18000,17912,18000,1.004913,1.0,2000,2025-12-12T23:51:44.960050
541,HASH_JOIN,9711,1204,4641,8.065615,2.092437,2000,2025-12-12T23:51:44.984265
541,SEQ_SCAN,49999,53810,50000,1.076222,1.00002,2000,2025-12-12T23:51:44.984313
541,HASH_JOIN,10411,359359,7204,34.517241,1.445169,2000,2025-12-12T23:51:44.984324
541,SEQ_SCAN,99987,103239,100000,1.032524,1.00013,2000,2025-12-12T23:51:44.984332
541,HASH_GROUP_BY,10743,9781,5064,1.098354,2.121445,2000,2025-12-12T23:51:44.984340
541,HASH_JOIN,114103,359359,5064,3.149426,22.532188,2000,2025-12-12T23:51:44.984348
541,SEQ_SCAN,49995,53810,50000,1.076308,1.0001,2000,2025-12-12T23:51:44.984355
541,HASH_JOIN,114837,359359,3839,3.129296,29.913259,2000,2025-12-12T23:51:44.984362
541,HASH_JOIN,388731,359359,19196,1.081734,20.250625,2000,2025-12-12T23:51:44.984369
541,HASH_JOIN,388731,359359,115178,1.081734,3.375046,2000,2025-12-12T23:51:44.984376
541,SEQ_SCAN,1348623,1219996,2880404,1.105432,2.135811,2000,2025-12-12T23:51:44.984383
541,FILTER,314,108,2921,2.907407,9.302548,2000,2025-12-12T23:51:44.984390
541,FILTER,314,108,2921,2.907407,9.302548,2000,2025-12-12T23:51:44.984398
541,SEQ_SCAN,1096,1128,14609,1.029197,13.32938,2000,2025-12-12T23:51:44.984405
541,FILTER,10,108,2,10.8,5.0,2000,2025-12-12T23:51:44.984412
541,FILTER,12,108,2,9.0,6.0,2000,2025-12-12T23:51:44.984419
541,HASH_JOIN,12,11,12,1.090909,1.0,2000,2025-12-12T23:51:44.984426
541,SEQ_SCAN,12,10,12,1.2,1.0,2000,2025-12-12T23:51:44.984432
541,FILTER,1800,108,1440,16.666667,1.25,2000,2025-12-12T23:51:44.984439
541,SEQ_SCAN,7200,7291,7200,1.012639,1.0,2000,2025-12-12T23:51:44.984446
542,HASH_GROUP_BY,50381,67524,612817,1.340267,12.163653,2000,2025-12-12T23:51:45.019642
542,HASH_JOIN,656514,334172,612818,1.964599,1.071303,2000,2025-12-12T23:51:45.021143
542,HASH_JOIN,656514,334172,576049,1.964599,1.139684,2000,2025-12-12T23:51:45.021159
542,HASH_JOIN,656514,334172,576049,1.964599,1.139684,2000,2025-12-12T23:51:45.021167
542,SEQ_SCAN,656514,544491,2880404,1.205739,4.387422,2000,2025-12-12T23:51:45.021175
542,FILTER,427,689,73049,1.613583,171.074941,2000,2025-12-12T23:51:45.021182
542,SEQ_SCAN,1827,1896,73049,1.037767,39.983032,2000,2025-12-12T23:51:45.021190
542,SEQ_SCAN,10,9,12,1.111111,1.2,2000,2025-12-12T23:51:45.021200
542,SEQ_SCAN,18000,16638,18000,1.081861,1.0,2000,2025-12-12T23:51:45.021219
542,FILTER,35596,689,160776174,51.66328,4516.692156,2000,2025-12-12T23:51:45.021227
542,HASH_JOIN,39141,52650,160776174,1.345137,4107.615391,2000,2025-12-12T23:51:45.021235
542,HASH_JOIN,39141,54172,5548827,1.384022,141.76508,2000,2025-12-12T23:51:45.021242
542,FILTER,40768,4343,612817,9.38706,15.031814,2000,2025-12-12T23:51:45.021250
543,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:51:45.038961
543,FILTER,589,34,6086,17.323529,10.332767,2000,2025-12-12T23:51:45.039004
543,HASH_JOIN,27952,86213,6086,3.084323,4.592836,2000,2025-12-12T23:51:45.039015
543,SEQ_SCAN,1920552,1922982,1920800,1.001265,1.000129,2000,2025-12-12T23:51:45.039025
543,HASH_JOIN,28040,86213,6086,3.074643,4.607295,2000,2025-12-12T23:51:45.039033
543,FILTER,28040,34,6086,824.705882,4.607295,2000,2025-12-12T23:51:45.039040
543,HASH_JOIN,508839,86213,6086,5.902115,83.608117,2000,2025-12-12T23:51:45.039048
543,HASH_JOIN,524789,86213,23067,6.087121,22.750639,2000,2025-12-12T23:51:45.039055
543,SEQ_SCAN,524789,531270,2880404,1.01235,5.48869,2000,2025-12-12T23:51:45.039062
543,FILTER,365,34,585,10.735294,1.60274,2000,2025-12-12T23:51:45.039069
543,SEQ_SCAN,365,342,585,1.067251,1.60274,2000,2025-12-12T23:51:45.039076
543,SEQ_SCAN,48475,49001,10000,1.010851,4.8475,2000,2025-12-12T23:51:45.039083
543,SEQ_SCAN,10,9,12,1.111111,1.2,2000,2025-12-12T23:51:45.039090
544,FILTER,10,9515,64,951.5,6.4,2000,2025-12-12T23:51:45.050828
544,HASH_GROUP_BY,10,19,321,1.9,32.1,2000,2025-12-12T23:51:45.050880
544,HASH_JOIN,10,19,325,1.9,32.5,2000,2025-12-12T23:51:45.050894
544,SEQ_SCAN,585,568,14330,1.02993,24.495726,2000,2025-12-12T23:51:45.050906
544,HASH_JOIN,9287,1965,1152,4.726209,8.061632,2000,2025-12-12T23:51:45.050917
544,FILTER,9287,9515,143876,1.02455,15.492193,2000,2025-12-12T23:51:45.050928
544,SEQ_SCAN,9287,10072,143876,1.084527,15.492193,2000,2025-12-12T23:51:45.050938
544,FILTER,30,9515,585,317.166667,19.5,2000,2025-12-12T23:51:45.050948
544,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.050958
544,FILTER,12,9515,80,792.916667,6.666667,2000,2025-12-12T23:51:45.050967
544,HASH_GROUP_BY,44,19,402,2.315789,9.136364,2000,2025-12-12T23:51:45.050977
544,HASH_JOIN,44,19,408,2.315789,9.272727,2000,2025-12-12T23:51:45.050985
544,SEQ_SCAN,45,45,28813,1.0,640.288889,2000,2025-12-12T23:51:45.050994
544,HASH_JOIN,18125,18989,2308,1.047669,7.85312,2000,2025-12-12T23:51:45.051003
544,FILTER,18125,9515,288309,1.904887,15.906703,2000,2025-12-12T23:51:45.051012
544,SEQ_SCAN,18125,21643,288309,1.194097,15.906703,2000,2025-12-12T23:51:45.051021
544,FILTER,30,9515,585,317.166667,19.5,2000,2025-12-12T23:51:45.051030
544,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.051038
544,FILTER,8,9515,218,1189.375,27.25,2000,2025-12-12T23:51:45.051047
544,HASH_GROUP_BY,8,19,1091,2.375,136.375,2000,2025-12-12T23:51:45.051081
544,HASH_JOIN,8,19,1133,2.375,141.625,2000,2025-12-12T23:51:45.051092
544,SEQ_SCAN,491,495,57573,1.008147,117.256619,2000,2025-12-12T23:51:45.051099
544,HASH_JOIN,21859,18989,4613,1.15114,4.738565,2000,2025-12-12T23:51:45.051106
544,SEQ_SCAN,21859,23626,576080,1.080836,26.354362,2000,2025-12-12T23:51:45.051113
544,FILTER,30,9515,585,317.166667,19.5,2000,2025-12-12T23:51:45.051120
544,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.051126
545,HASH_GROUP_BY,6,5,56650,1.2,9441.666667,2000,2025-12-12T23:51:45.063141
545,HASH_JOIN,2900,18602,56650,6.414483,19.534483,2000,2025-12-12T23:51:45.063181
545,HASH_JOIN,2933,18602,18883,6.342312,6.438118,2000,2025-12-12T23:51:45.063190
545,SEQ_SCAN,205,217,73049,1.058537,356.336585,2000,2025-12-12T23:51:45.063198
545,HASH_JOIN,3006,1133,18883,2.653133,6.28177,2000,2025-12-12T23:51:45.063206
545,SEQ_SCAN,2745800,2575321,2880404,1.066197,1.049022,2000,2025-12-12T23:51:45.063213
545,HASH_JOIN,4035,18602,2305,4.610161,1.750542,2000,2025-12-12T23:51:45.063229
545,SEQ_SCAN,4035,4156,287867,1.029988,71.342503,2000,2025-12-12T23:51:45.063238
545,FILTER,31,34,585,1.096774,18.870968,2000,2025-12-12T23:51:45.063246
545,SEQ_SCAN,31,31,585,1.0,18.870968,2000,2025-12-12T23:51:45.063254
545,SEQ_SCAN,10,11,12,1.1,1.2,2000,2025-12-12T23:51:45.063261
546,FILTER,25055,342,23035,73.260234,1.087693,2000,2025-12-12T23:51:45.155522
546,HASH_JOIN,607465,64020,115177,9.488675,5.274187,2000,2025-12-12T23:51:45.155576
546,HASH_GROUP_BY,494812,95015,115177,5.207725,4.296101,2000,2025-12-12T23:51:45.155588
546,HASH_JOIN,550407,249465,115209,2.20635,4.777465,2000,2025-12-12T23:51:45.155598
546,SEQ_SCAN,550407,507232,576080,1.085119,1.046644,2000,2025-12-12T23:51:45.155606
546,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:51:45.155614
546,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:51:45.155621
546,HASH_GROUP_BY,139148,95015,28771,1.464485,4.836398,2000,2025-12-12T23:51:45.155628
546,HASH_JOIN,143102,249465,28773,1.743267,4.973482,2000,2025-12-12T23:51:45.155635
546,SEQ_SCAN,143102,131708,143876,1.08651,1.005409,2000,2025-12-12T23:51:45.155642
546,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:51:45.155652
546,SEQ_SCAN,365,372,14609,1.019178,40.024658,2000,2025-12-12T23:51:45.155660
547,HASH_GROUP_BY,127,16,255,7.9375,2.007874,2000,2025-12-12T23:51:45.164608
547,HASH_JOIN,1661,86213,256,51.904275,6.488281,2000,2025-12-12T23:51:45.164645
547,HASH_JOIN,87881,86213,23067,1.019347,3.809815,2000,2025-12-12T23:51:45.164655
547,SEQ_SCAN,87881,90007,2880404,1.024192,32.776186,2000,2025-12-12T23:51:45.164663
547,FILTER,30,34,585,1.133333,19.5,2000,2025-12-12T23:51:45.164671
547,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.164679
547,SEQ_SCAN,321,318,188,1.009434,1.707447,2000,2025-12-12T23:51:45.164686
548,FILTER,1511,342,80550,4.418129,53.309067,2000,2025-12-12T23:51:45.175382
548,HASH_GROUP_BY,1688,1603,80550,1.053026,47.719194,2000,2025-12-12T23:51:45.175416
548,HASH_JOIN,37483,642161,122563,17.13206,3.269829,2000,2025-12-12T23:51:45.175426
548,HASH_JOIN,37483,642161,122563,17.13206,3.269829,2000,2025-12-12T23:51:45.175433
548,HASH_JOIN,536986,642161,576049,1.195862,1.072745,2000,2025-12-12T23:51:45.175440
548,SEQ_SCAN,536986,544491,2880404,1.013976,5.364021,2000,2025-12-12T23:51:45.175448
548,FILTER,364,342,14609,1.064327,40.134615,2000,2025-12-12T23:51:45.175455
548,SEQ_SCAN,365,376,14609,1.030137,40.024658,2000,2025-12-12T23:51:45.175461
548,FILTER,934,342,3600,2.730994,3.85439,2000,2025-12-12T23:51:45.175468
548,SEQ_SCAN,18000,15966,18000,1.127396,1.0,2000,2025-12-12T23:51:45.175475
548,SEQ_SCAN,10,9,12,1.111111,1.2,2000,2025-12-12T23:51:45.175482
549,HASH_GROUP_BY,0,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184395
549,HASH_GROUP_BY,0,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184455
549,NESTED_LOOP_JOIN,0,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184468
549,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184477
549,SEQ_SCAN,30,28,585,1.071429,19.5,2000,2025-12-12T23:51:45.184486
549,NESTED_LOOP_JOIN,0,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184494
549,HASH_JOIN,0,44510,45,44510.0,45.0,2000,2025-12-12T23:51:45.184502
549,SEQ_SCAN,890,30,73049,29.666667,82.077528,2000,2025-12-12T23:51:45.184510
549,HASH_JOIN,0,44510,45,44510.0,45.0,2000,2025-12-12T23:51:45.184518
549,SEQ_SCAN,20480,27052,2880404,1.320898,140.644727,2000,2025-12-12T23:51:45.184526
549,HASH_JOIN,0,44510,1,44510.0,1.0,2000,2025-12-12T23:51:45.184533
549,HASH_JOIN,216,198,136,1.090909,1.588235,2000,2025-12-12T23:51:45.184540
549,SEQ_SCAN,18,171,50000,9.5,2777.777778,2000,2025-12-12T23:51:45.184548
549,SEQ_SCAN,12,12,12,1.0,1.0,2000,2025-12-12T23:51:45.184555
549,HASH_JOIN,570,44510,241,78.087719,2.365145,2000,2025-12-12T23:51:45.184563
549,SEQ_SCAN,99861,96019,100000,1.040013,1.001392,2000,2025-12-12T23:51:45.184580
549,HASH_JOIN,571,44510,169,77.950963,3.378698,2000,2025-12-12T23:51:45.184589
549,HASH_JOIN,20313,44510,17305,2.191208,1.173823,2000,2025-12-12T23:51:45.184596
549,SEQ_SCAN,13496,16075,1441548,1.191094,106.812982,2000,2025-12-12T23:51:45.184603
549,SEQ_SCAN,6817,6597,719384,1.033348,105.527945,2000,2025-12-12T23:51:45.184611
549,FILTER,30,34,585,1.133333,19.5,2000,2025-12-12T23:51:45.184618
549,SEQ_SCAN,30,28,585,1.071429,19.5,2000,2025-12-12T23:51:45.184625
549,SEQ_SCAN,483,114,166,4.236842,2.909639,2000,2025-12-12T23:51:45.184632
549,UNGROUPED_AGGREGATE,1,1,1,1.0,1.0,2000,2025-12-12T23:51:45.184638
549,SEQ_SCAN,30,28,585,1.071429,19.5,2000,2025-12-12T23:51:45.184645
550,HASH_GROUP_BY,64,388,255,6.0625,3.984375,2000,2025-12-12T23:51:45.191311
550,HASH_JOIN,797,86213,256,108.171895,3.113281,2000,2025-12-12T23:51:45.191358
550,HASH_JOIN,87479,86213,23067,1.014685,3.792387,2000,2025-12-12T23:51:45.191370
550,SEQ_SCAN,87479,90007,2880404,1.028898,32.926805,2000,2025-12-12T23:51:45.191379
550,FILTER,30,34,585,1.133333,19.5,2000,2025-12-12T23:51:45.191387
550,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.191395
550,SEQ_SCAN,159,318,188,2.0,1.18239,2000,2025-12-12T23:51:45.191402
551,HASH_GROUP_BY,437,765,1729,1.750572,3.956522,2000,2025-12-12T23:51:45.202453
551,HASH_GROUP_BY,332,765,1041,2.304217,3.135542,2000,2025-12-12T23:51:45.202498
551,HASH_JOIN,543,86213,1079,158.771639,1.987109,2000,2025-12-12T23:51:45.202520
551,SEQ_SCAN,18209,17920,8334,1.016127,2.184905,2000,2025-12-12T23:51:45.202529
551,HASH_JOIN,1436,86213,4907,60.036908,3.417131,2000,2025-12-12T23:51:45.202537
551,HASH_JOIN,25415,86213,23067,3.392209,1.10179,2000,2025-12-12T23:51:45.202544
551,SEQ_SCAN,25415,35923,2880404,1.413457,113.334802,2000,2025-12-12T23:51:45.202552
551,FILTER,29,34,585,1.172414,20.172414,2000,2025-12-12T23:51:45.202559
551,SEQ_SCAN,29,31,585,1.068966,20.172414,2000,2025-12-12T23:51:45.202567
551,HASH_JOIN,1121,2472,3600,2.205174,3.211418,2000,2025-12-12T23:51:45.202574
551,SEQ_SCAN,17908,17912,18000,1.000223,1.005137,2000,2025-12-12T23:51:45.202581
551,FILTER,504,34,3600,14.823529,7.142857,2000,2025-12-12T23:51:45.202588
551,SEQ_SCAN,18000,17912,18000,1.004913,1.0,2000,2025-12-12T23:51:45.202595
551,HASH_GROUP_BY,213,765,530,3.591549,2.488263,2000,2025-12-12T23:51:45.202605
551,HASH_JOIN,277,797,540,2.877256,1.949458,2000,2025-12-12T23:51:45.202612
551,FILTER,504,34,3600,14.823529,7.142857,2000,2025-12-12T23:51:45.202618
551,SEQ_SCAN,18000,17912,18000,1.004913,1.0,2000,2025-12-12T23:51:45.202625
551,HASH_JOIN,4987,86213,2700,17.287548,1.847037,2000,2025-12-12T23:51:45.202631
551,SEQ_SCAN,17999,17912,18000,1.004857,1.000056,2000,2025-12-12T23:51:45.202637
551,HASH_JOIN,4987,86213,2538,17.287548,1.964933,2000,2025-12-12T23:51:45.202644
551,HASH_JOIN,13268,86213,11544,6.497814,1.149342,2000,2025-12-12T23:51:45.202651
551,SEQ_SCAN,13268,15751,1441548,1.187142,108.648478,2000,2025-12-12T23:51:45.202657
551,FILTER,29,34,585,1.172414,20.172414,2000,2025-12-12T23:51:45.202664
551,SEQ_SCAN,29,31,585,1.068966,20.172414,2000,2025-12-12T23:51:45.202670
551,SEQ_SCAN,18246,17920,8334,1.018192,2.189345,2000,2025-12-12T23:51:45.202677
551,HASH_GROUP_BY,119,765,266,6.428571,2.235294,2000,2025-12-12T23:51:45.202683
551,HASH_JOIN,138,797,269,5.775362,1.949275,2000,2025-12-12T23:51:45.202690
551,FILTER,504,34,3600,14.823529,7.142857,2000,2025-12-12T23:51:45.202697
551,SEQ_SCAN,18000,17912,18000,1.004913,1.0,2000,2025-12-12T23:51:45.202703
551,HASH_JOIN,2359,86213,1347,36.546418,1.751299,2000,2025-12-12T23:51:45.202710
551,SEQ_SCAN,17977,17912,18000,1.003629,1.001279,2000,2025-12-12T23:51:45.202716
551,HASH_JOIN,2359,86213,1266,36.546418,1.863349,2000,2025-12-12T23:51:45.202722
551,HASH_JOIN,6724,86213,5761,12.821684,1.167158,2000,2025-12-12T23:51:45.202729
551,SEQ_SCAN,6724,10216,719384,1.519334,106.987507,2000,2025-12-12T23:51:45.202744
551,FILTER,29,34,585,1.172414,20.172414,2000,2025-12-12T23:51:45.202799
551,SEQ_SCAN,29,31,585,1.068966,20.172414,2000,2025-12-12T23:51:45.202824
551,SEQ_SCAN,18246,17920,8334,1.018192,2.189345,2000,2025-12-12T23:51:45.202832
552,HASH_GROUP_BY,25270,32604,306655,1.290226,12.13514,2000,2025-12-12T23:51:45.229279
552,HASH_JOIN,348374,330534,306695,1.053973,1.135897,2000,2025-12-12T23:51:45.229343
552,HASH_JOIN,348374,330534,288293,1.053973,1.208403,2000,2025-12-12T23:51:45.229356
552,HASH_JOIN,348374,330534,288293,1.053973,1.208403,2000,2025-12-12T23:51:45.229365
552,SEQ_SCAN,348374,399418,1441548,1.146521,4.137932,2000,2025-12-12T23:51:45.229373
552,FILTER,427,689,73049,1.613583,171.074941,2000,2025-12-12T23:51:45.229382
552,SEQ_SCAN,1834,1896,73049,1.033806,39.830425,2000,2025-12-12T23:51:45.229389
552,SEQ_SCAN,6,6,6,1.0,1.0,2000,2025-12-12T23:51:45.229397
552,SEQ_SCAN,18000,16638,18000,1.081861,1.0,2000,2025-12-12T23:51:45.229404
552,FILTER,17862,689,25181954,25.924528,1409.805957,2000,2025-12-12T23:51:45.229412
552,HASH_JOIN,19672,29136,25181954,1.48109,1280.091196,2000,2025-12-12T23:51:45.229421
552,HASH_JOIN,19672,26024,1852586,1.322895,94.173749,2000,2025-12-12T23:51:45.229429
552,FILTER,20545,14804,306655,1.387801,14.926016,2000,2025-12-12T23:51:45.229435
554,HASH_GROUP_BY,1834,1845,34,1.005998,53.941176,2000,2025-12-12T23:51:45.261870
554,HASH_JOIN,2750554,2808150,2880404,1.02094,1.047209,2000,2025-12-12T23:51:45.261919
554,SEQ_SCAN,2750554,571786,2880404,4.810461,1.047209,2000,2025-12-12T23:51:45.261931
554,SEQ_SCAN,1827,1955,73049,1.07006,39.983032,2000,2025-12-12T23:51:45.261941
554,HASH_JOIN,15288,15064,5,1.01487,3057.6,2000,2025-12-12T23:51:45.261949
554,HASH_JOIN,2190,7,143,312.857143,15.314685,2000,2025-12-12T23:51:45.261957
554,SEQ_SCAN,365,338,14609,1.079882,40.024658,2000,2025-12-12T23:51:45.261965
554,HASH_JOIN,1572,7,34,224.571429,46.235294,2000,2025-12-12T23:51:45.261973
554,SEQ_SCAN,12,9,12,1.333333,1.0,2000,2025-12-12T23:51:45.261980
554,HASH_JOIN,2190,7,143,312.857143,15.314685,2000,2025-12-12T23:51:45.261987
554,SEQ_SCAN,365,338,14609,1.079882,40.024658,2000,2025-12-12T23:51:45.261994
554,HASH_JOIN,1572,7,34,224.571429,46.235294,2000,2025-12-12T23:51:45.262001
554,SEQ_SCAN,12,9,12,1.333333,1.0,2000,2025-12-12T23:51:45.262008
555,HASH_GROUP_BY,1189,765,1729,1.554248,1.454163,2000,2025-12-12T23:51:45.274819
555,HASH_GROUP_BY,844,765,1041,1.103268,1.233412,2000,2025-12-12T23:51:45.274864
555,HASH_JOIN,1238,86213,1079,69.638934,1.147359,2000,2025-12-12T23:51:45.274875
555,SEQ_SCAN,5447,17920,8334,3.289884,1.530017,2000,2025-12-12T23:51:45.274884
555,HASH_JOIN,11302,86213,4907,7.628119,2.30324,2000,2025-12-12T23:51:45.274892
555,HASH_JOIN,61290,86213,23067,1.406641,2.657043,2000,2025-12-12T23:51:45.274899
555,SEQ_SCAN,61290,35923,2880404,1.706149,46.996313,2000,2025-12-12T23:51:45.274907
555,FILTER,30,34,585,1.133333,19.5,2000,2025-12-12T23:51:45.274914
555,SEQ_SCAN,30,31,585,1.033333,19.5,2000,2025-12-12T23:51:45.274921
